57.103397	-766.744208	10018754.171395	0.000000
331.887682	-766.858014	12245143.987260	0.000000
605.874017	-766.639366	14471533.803126	0.000000
742.995019	-628.864641	15584728.711058	1118889.974858
743.046299	-333.973857	15584728.711058	3503549.843504
742.949307	-166.707483	15584728.711058	4865942.279503
605.878959	-166.638668	14471533.803126	4865942.279503
331.947731	-485.998510	12245143.987260	2273030.926988
56.945955	-334.022236	10018754.171395	3503549.843504
